efta,justice_gov_url,dataset,original_size,scan_size,diff_bytes,diff_pct,content_type,ocr_text
EFTA02591359,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02591359.pdf,11,107980,106140,-1840,-1.70,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02591359&efta_number=EFTA02591359
EFTA00469432,https://www.justice.gov/epstein/files/DataSet%209/EFTA00469432.pdf,9,44966,43127,-1839,-4.09,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00469432&efta_number=EFTA00469432
EFTA00835280,https://www.justice.gov/epstein/files/DataSet%209/EFTA00835280.pdf,9,41902,40063,-1839,-4.39,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00835280&efta_number=EFTA00835280
EFTA01903121,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01903121.pdf,10,55058,53219,-1839,-3.34,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01903121&efta_number=EFTA01903121
EFTA00285072,https://www.justice.gov/epstein/files/DataSet%209/EFTA00285072.pdf,9,288255,290093,1838,0.64,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00285072&efta_number=EFTA00285072
EFTA02005241,https://www.justice.gov/epstein/files/DataSet%2010/EFTA02005241.pdf,10,73396,71558,-1838,-2.50,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02005241&efta_number=EFTA02005241
EFTA02048027,https://www.justice.gov/epstein/files/DataSet%2010/EFTA02048027.pdf,10,89942,88104,-1838,-2.04,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02048027&efta_number=EFTA02048027
EFTA02368026,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02368026.pdf,11,52311,50473,-1838,-3.51,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02368026&efta_number=EFTA02368026
EFTA02313618,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02313618.pdf,11,74648,72811,-1837,-2.46,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02313618&efta_number=EFTA02313618
EFTA00331494,https://www.justice.gov/epstein/files/DataSet%209/EFTA00331494.pdf,9,101991,100155,-1836,-1.80,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00331494&efta_number=EFTA00331494
EFTA01054463,https://www.justice.gov/epstein/files/DataSet%209/EFTA01054463.pdf,9,131178,129342,-1836,-1.40,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01054463&efta_number=EFTA01054463
EFTA00734490,https://www.justice.gov/epstein/files/DataSet%209/EFTA00734490.pdf,9,232187,230353,-1834,-0.79,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00734490&efta_number=EFTA00734490
EFTA00803957,https://www.justice.gov/epstein/files/DataSet%209/EFTA00803957.pdf,9,117912,116078,-1834,-1.56,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00803957&efta_number=EFTA00803957
EFTA00450882,https://www.justice.gov/epstein/files/DataSet%209/EFTA00450882.pdf,9,42110,43943,1833,4.35,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00450882&efta_number=EFTA00450882
EFTA01769960,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01769960.pdf,10,128221,126388,-1833,-1.43,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01769960&efta_number=EFTA01769960
EFTA00656320,https://www.justice.gov/epstein/files/DataSet%209/EFTA00656320.pdf,9,78358,76527,-1831,-2.34,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00656320&efta_number=EFTA00656320
EFTA01994405,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01994405.pdf,10,86239,84408,-1831,-2.12,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01994405&efta_number=EFTA01994405
EFTA02080397,https://www.justice.gov/epstein/files/DataSet%2010/EFTA02080397.pdf,10,33735,35565,1830,5.42,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02080397&efta_number=EFTA02080397
EFTA02183870,https://www.justice.gov/epstein/files/DataSet%2010/EFTA02183870.pdf,10,57950,56120,-1830,-3.16,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02183870&efta_number=EFTA02183870
EFTA01886469,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01886469.pdf,10,103728,101899,-1829,-1.76,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01886469&efta_number=EFTA01886469
EFTA02059420,https://www.justice.gov/epstein/files/DataSet%2010/EFTA02059420.pdf,10,120734,118905,-1829,-1.51,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02059420&efta_number=EFTA02059420
EFTA02168734,https://www.justice.gov/epstein/files/DataSet%2010/EFTA02168734.pdf,10,50777,52605,1828,3.60,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02168734&efta_number=EFTA02168734
EFTA02697173,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02697173.pdf,11,64830,63002,-1828,-2.82,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02697173&efta_number=EFTA02697173
EFTA00063611,https://www.justice.gov/epstein/files/DataSet%209/EFTA00063611.pdf,9,396526,394699,-1827,-0.46,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00063611&efta_number=EFTA00063611
EFTA01054128,https://www.justice.gov/epstein/files/DataSet%209/EFTA01054128.pdf,9,96096,94269,-1827,-1.90,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01054128&efta_number=EFTA01054128
EFTA01810650,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01810650.pdf,10,106535,104708,-1827,-1.71,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01810650&efta_number=EFTA01810650
EFTA02094903,https://www.justice.gov/epstein/files/DataSet%2010/EFTA02094903.pdf,10,19657,21484,1827,9.29,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02094903&efta_number=EFTA02094903
EFTA02177735,https://www.justice.gov/epstein/files/DataSet%2010/EFTA02177735.pdf,10,80318,78491,-1827,-2.27,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02177735&efta_number=EFTA02177735
EFTA02433019,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02433019.pdf,11,75484,73657,-1827,-2.42,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02433019&efta_number=EFTA02433019
EFTA02134641,https://www.justice.gov/epstein/files/DataSet%2010/EFTA02134641.pdf,10,87112,85286,-1826,-2.10,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02134641&efta_number=EFTA02134641
EFTA02411341,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02411341.pdf,11,203994,202169,-1825,-0.89,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02411341&efta_number=EFTA02411341
EFTA02431906,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02431906.pdf,11,184096,182271,-1825,-0.99,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02431906&efta_number=EFTA02431906
EFTA02370597,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02370597.pdf,11,104806,102982,-1824,-1.74,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02370597&efta_number=EFTA02370597
EFTA01595446,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01595446.pdf,10,60644,58821,-1823,-3.01,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01595446&efta_number=EFTA01595446
EFTA02296930,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02296930.pdf,11,15149,13326,-1823,-12.03,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02296930&efta_number=EFTA02296930
EFTA00869216,https://www.justice.gov/epstein/files/DataSet%209/EFTA00869216.pdf,9,57706,55884,-1822,-3.16,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00869216&efta_number=EFTA00869216
EFTA01821875,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01821875.pdf,10,172570,170748,-1822,-1.06,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01821875&efta_number=EFTA01821875
EFTA01500766,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01500766.pdf,10,65875,64054,-1821,-2.76,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01500766&efta_number=EFTA01500766
EFTA01595367,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01595367.pdf,10,61725,59904,-1821,-2.95,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01595367&efta_number=EFTA01595367
EFTA02523853,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02523853.pdf,11,146306,144485,-1821,-1.24,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02523853&efta_number=EFTA02523853
EFTA00290660,https://www.justice.gov/epstein/files/DataSet%209/EFTA00290660.pdf,9,190842,189022,-1820,-0.95,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00290660&efta_number=EFTA00290660
EFTA00379288,https://www.justice.gov/epstein/files/DataSet%209/EFTA00379288.pdf,9,103512,105332,1820,1.76,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00379288&efta_number=EFTA00379288
EFTA00893832,https://www.justice.gov/epstein/files/DataSet%209/EFTA00893832.pdf,9,75852,74032,-1820,-2.40,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00893832&efta_number=EFTA00893832
EFTA01987760,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01987760.pdf,10,89383,87563,-1820,-2.04,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01987760&efta_number=EFTA01987760
EFTA02228926,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02228926.pdf,11,53474,55294,1820,3.40,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02228926&efta_number=EFTA02228926
EFTA02380871,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02380871.pdf,11,86470,84650,-1820,-2.10,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02380871&efta_number=EFTA02380871
EFTA02436963,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02436963.pdf,11,72334,70514,-1820,-2.52,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02436963&efta_number=EFTA02436963
EFTA02532864,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02532864.pdf,11,25158,23338,-1820,-7.23,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02532864&efta_number=EFTA02532864
EFTA02621877,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02621877.pdf,11,135281,133461,-1820,-1.35,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02621877&efta_number=EFTA02621877
EFTA00808491,https://www.justice.gov/epstein/files/DataSet%209/EFTA00808491.pdf,9,97934,99753,1819,1.86,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00808491&efta_number=EFTA00808491
EFTA02018827,https://www.justice.gov/epstein/files/DataSet%2010/EFTA02018827.pdf,10,89310,87491,-1819,-2.04,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02018827&efta_number=EFTA02018827
EFTA01204221,https://www.justice.gov/epstein/files/DataSet%209/EFTA01204221.pdf,9,863631,861813,-1818,-0.21,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01204221&efta_number=EFTA01204221
EFTA02007020,https://www.justice.gov/epstein/files/DataSet%2010/EFTA02007020.pdf,10,130739,128921,-1818,-1.39,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02007020&efta_number=EFTA02007020
EFTA02604290,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02604290.pdf,11,162949,164767,1818,1.12,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02604290&efta_number=EFTA02604290
EFTA00945690,https://www.justice.gov/epstein/files/DataSet%209/EFTA00945690.pdf,9,96265,94448,-1817,-1.89,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00945690&efta_number=EFTA00945690
EFTA02091456,https://www.justice.gov/epstein/files/DataSet%2010/EFTA02091456.pdf,10,63370,61555,-1815,-2.86,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02091456&efta_number=EFTA02091456
EFTA02215428,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02215428.pdf,11,106086,104271,-1815,-1.71,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02215428&efta_number=EFTA02215428
EFTA02455703,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02455703.pdf,11,60171,58356,-1815,-3.02,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02455703&efta_number=EFTA02455703
EFTA02606584,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02606584.pdf,11,56746,54931,-1815,-3.20,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02606584&efta_number=EFTA02606584
EFTA00450915,https://www.justice.gov/epstein/files/DataSet%209/EFTA00450915.pdf,9,54154,55968,1814,3.35,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00450915&efta_number=EFTA00450915
EFTA00489556,https://www.justice.gov/epstein/files/DataSet%209/EFTA00489556.pdf,9,30210,28396,-1814,-6.00,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00489556&efta_number=EFTA00489556
EFTA01359505,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01359505.pdf,10,187816,186002,-1814,-0.97,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01359505&efta_number=EFTA01359505
EFTA01822045,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01822045.pdf,10,97324,95510,-1814,-1.86,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01822045&efta_number=EFTA01822045
EFTA01981827,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01981827.pdf,10,156661,154847,-1814,-1.16,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01981827&efta_number=EFTA01981827
EFTA01622992,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01622992.pdf,10,165180,166993,1813,1.10,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01622992&efta_number=EFTA01622992
EFTA02587269,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02587269.pdf,11,60321,58508,-1813,-3.01,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02587269&efta_number=EFTA02587269
EFTA01048766,https://www.justice.gov/epstein/files/DataSet%209/EFTA01048766.pdf,9,50655,48843,-1812,-3.58,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01048766&efta_number=EFTA01048766
EFTA02097731,https://www.justice.gov/epstein/files/DataSet%2010/EFTA02097731.pdf,10,106782,108594,1812,1.70,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02097731&efta_number=EFTA02097731
EFTA02460739,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02460739.pdf,11,104225,102413,-1812,-1.74,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02460739&efta_number=EFTA02460739
EFTA00733311,https://www.justice.gov/epstein/files/DataSet%209/EFTA00733311.pdf,9,19787,17976,-1811,-9.15,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00733311&efta_number=EFTA00733311
EFTA01841396,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01841396.pdf,10,113801,111990,-1811,-1.59,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01841396&efta_number=EFTA01841396
EFTA02174709,https://www.justice.gov/epstein/files/DataSet%2010/EFTA02174709.pdf,10,63339,65150,1811,2.86,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02174709&efta_number=EFTA02174709
EFTA02370627,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02370627.pdf,11,53840,52029,-1811,-3.36,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02370627&efta_number=EFTA02370627
EFTA02412863,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02412863.pdf,11,227185,225374,-1811,-0.80,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02412863&efta_number=EFTA02412863
EFTA02473049,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02473049.pdf,11,22869,21058,-1811,-7.92,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02473049&efta_number=EFTA02473049
EFTA00061367,https://www.justice.gov/epstein/files/DataSet%209/EFTA00061367.pdf,9,467582,469392,1810,0.39,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00061367&efta_number=EFTA00061367
EFTA00450905,https://www.justice.gov/epstein/files/DataSet%209/EFTA00450905.pdf,9,43189,44999,1810,4.19,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00450905&efta_number=EFTA00450905
EFTA02273325,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02273325.pdf,11,116295,114485,-1810,-1.56,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02273325&efta_number=EFTA02273325
EFTA02413396,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02413396.pdf,11,219700,217890,-1810,-0.82,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02413396&efta_number=EFTA02413396
EFTA00488187,https://www.justice.gov/epstein/files/DataSet%209/EFTA00488187.pdf,9,154608,156417,1809,1.17,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00488187&efta_number=EFTA00488187
EFTA00736160,https://www.justice.gov/epstein/files/DataSet%209/EFTA00736160.pdf,9,54771,56580,1809,3.30,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00736160&efta_number=EFTA00736160
